market_id,question,description,slug,active,closed,created_at,end_date,volume,liquidity,clob_token_ids,condition_id,keyword_match
242620,GRAMMYs 2022: Will Olivia Rodrigo win Best New Artist?,"The 64th GRAMMYs Awards Show, presented by the Recording Academy, is an event honoring “outstanding achievement in the music industry” for the period of time between September 30, 2020, and September 30, 2021. It is scheduled to take place at the MGM Grand Garden Arena in Las Vegas on April 3, 2022. The nominations were announced on November 23, 2021.

This is a market on whether Olivia Rodrigo will win the Grammy for Best New Artist at the 64th GRAMMYs Awards Show, scheduled to take place on Ap",grammys-2022-will-olivia-rodrigo-win-best-new-artist,True,True,,,6668.710179,265.285229,"[""22034394301677901816994839708295176670526153511457200406222376068664104236063"", ""14385841735086669084939840788277624978455569114082523524805953310731164739747""]",0x754a7f0bc98a14bab8c65c33ed242067a2b071f7e2c2fc05a584e8f2312170a7,war
242621,"GRAMMYs 2022: Will ""Sour"" by Olivia Rodrigo win Album of the Year?","The 64th GRAMMYs Awards Show, presented by the Recording Academy, is an event honoring “outstanding achievement in the music industry” for the period of time between September 30, 2020, and September 30, 2021. It is scheduled to take place at the MGM Grand Garden Arena in Las Vegas on April 3, 2022. The nominations were announced on November 23, 2021.

This is a market on whether “Sour” by Olivia Rodrigo will win the Grammy for Album of the Year at the 64th GRAMMYs Awards Show, scheduled to take",grammys-2022-will-sour-by-olivia-rodrigo-win-album-of-the-year,True,True,,,2689.375658,200.000015,"[""113045084864047890763748311517218404407723422754774109919798022693317523291065"", ""97698192617649225983466623549594325473009930618456760775912223966329639883046""]",0x294283131144d0b2314464e10062481afbaff11384bc18d10268ca9e089281ec,war
242622,GRAMMYs 2022: Will Billie Eilish win a Grammy?,"The 64th GRAMMYs Awards Show, presented by the Recording Academy, is an event honoring “outstanding achievement in the music industry” for the period of time between September 30, 2020, and September 30, 2021. It is scheduled to take place at the MGM Grand Garden Arena in Las Vegas on April 3, 2022. The nominations were announced on November 23, 2021.

This is a market on whether Billie Eilish will win any Grammy for any category at the 64th GRAMMYs Awards Show, scheduled to take place on April ",grammys-2022-will-billie-eilish-win-a-grammy,True,True,,,4668.350536,200.000028,"[""81013374444461094530303747243712770632184050435168705512453803285220350647046"", ""105546656989610871795566668701853060452870341691293659135583495359940009312931""]",0xf3bb107bce262961d6ed764f4d53fbd5b86a242376130cf662990318a894fd2c,war
242644,NBA: Will the Suns beat the Warriors by more than 5.5 points in their March 30 (10 PM ET) matchup?,"In the upcoming NBA game, scheduled for March 30:

If the Phoenix Suns win by over 5.5 points, the market will resolve to “Yes”.

If the Golden State Warriors lose by less than 5.5 points or win, the market will resolve “No.” 

If the game is not completed by April 6 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-suns-beat-the-warriors-by-more-than-5pt5-points-in-their-march-30-10-pm-et-matchup,True,True,,,99996.443733,150.000121,"[""38703934853987266208678754332466917399859383784687107740687677449293481187394"", ""30036300217689668219522389698035868537678050903379445992167871376496053283627""]",0x5a2406af829fac57de04800d4566af70d99d040bd20b1b1b6c122db9cde6c6e2,war
242680,Will Tiger Woods play in the 2022 US Masters Tournament?,"Professional golfer Tiger Woods was injured badly in a car crash in Los Angeles, CA on February 23, 2021. Since then there has been much speculation on whether he will participate in major tournaments moving forward.

This market asks whether Tiger Woods will play in the 2022 US Masters Tournament - the 86th edition of the Masters Tournament and the first of the four major men's golf championships held in 2022. It is scheduled to be played from April 7–10, 2022 at the Augusta National Golf Club ",will-tiger-woods-play-in-the-2022-us-masters-tournament,True,True,,,14402.664433,341.899299,"[""63400820015688322375843188073393207120378301062939800233291044822497040355364"", ""28417951391565229619349894194363702700502581744716568295205883583237732034653""]",0x6493782dff605d8431b2fa601f7972ed51ff24f9670517b37b81421d119fceb4,war
242685,"GRAMMYs 2022: Will Lady Gaga's and Tony Bennet's ""I Get a Kick Out of You"" win Record of the Year?","The 64th GRAMMYs Awards Show, presented by the Recording Academy, is an event honoring “outstanding achievement in the music industry” for the period of time between September 30, 2020, and September 30, 2021. It is scheduled to take place at the MGM Grand Garden Arena in Las Vegas on April 3, 2022. The nominations were announced on November 23, 2021.

This is a market on whether “I Get a Kick Out of You” by Lady Gaga and Tony Bennet will win the Grammy for Record of the Year at the 64th GRAMMYs",grammys-2022-will-lady-gagas-and-tony-bennets-i-get-a-kick-out-of-you-win-record-of-the-year,True,True,,,10155.839285,200.000014,"[""63150997932150405647933801139834464950725869035220965244890038613162747832078"", ""36087355885805182730789252181719706564388892361662360117895836891896042231711""]",0xb083e83a0b0be60768581c31ef083c2956423f7454d739f9515707ca3ee4c764,war
242759,"NBA: Who will win Jazz vs. Warriors, scheduled for April 2, 8:30 PM ET?","In the upcoming NBA game, scheduled for April 2, 8:30 PM ET:

If the Utah Jazz win, the market will resolve to “Jazz”.

If the Golden State Warriors win, the market will resolve to “Warriors”.

If the game is not completed by April 9 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-jazz-vs-warriors-scheduled-for-april-2-830-pm-et,True,True,,,985.707775,150.000038,"[""12357619100757703343242473271861373499932597716925792948311423731075313053983"", ""86264018216360297740738337690013395549473661782665116264128703319537001209985""]",0x1ca82ed70e9cd6207d091d7e1c24c6f58c40a53bf8feb9873ed57209a573ae40,war
242822,"Will Mitt Romney vote to confirm Ketanji Brown Jackson to SCOTUS by December 31, 2022?","This market asks whether United States Senator Mitt Romney will vote in favor of confirming Ketanji Brown Jackson to the Supreme Court of the United States (SCOTUS) by December 31, 2022.

If Mitt Romney votes in favor of confirming Ketanji Brown Jackson to the SCOTUS by December 31, 2022, 11:59:59 PM ET, this market will resolve to “Yes”. Otherwise, this market will resolve to “No”.

Outcomes of committee votes, hearings, reports, cloture votes, or other procedural votes will have no impact on t",will-mitt-romney-vote-to-confirm-ketanji-brown-jackson-to-scotus-by-december-31-2022,True,True,,,18148.317545,223.883383,"[""1336778683603369908808956109448671991796174621469827563430082770146753764653"", ""11458759244050778261853619460668402191766527963086210711372349871457532365339""]",0x83a2737359c19c80266fda711ee914efe06eadbfac61563b1ab10420d48412ce,nato
242823,Will Blake Masters win the 2022 Arizona Republican Senate nomination?,"This is a market on whether Blake Masters will win the Republican nomination for Senator from Arizona. The primary election is scheduled to take place on August 2, 2022.

If Blake Masters wins the Republican nomination for Senator from Arizona, this market will resolve to “Yes”. Otherwise this market will resolve to “No”.

Determination of the Republican nominee for the 2022 election for the Senator from Arizona will be based on a consensus of credible reporting; or, if there is ambiguity, the f",will-blake-masters-win-the-2022-arizona-republican-senate-nomination,True,True,,,317738.924018,200.225079,"[""78794229392179778014888190334209590905697466723283223887158171958270055353965"", ""45615823389908853133982040756101429013225814805282793497660393880273892362389""]",0x8f1450987368ef2e6c902f31d7ce57ac39a118caa3bb74d6603050d787d92d8b,nato
242824,UFC 273: Who will win - Alexander Volkanovski or Chan Sung Jung (Korean Zombie)?,"This is a market on whether Alexander Volkanovski or Chan Sung Jung will win their bout, set to take place on April 9, 2022. 

If Alexander Volkanovski is declared the winner of this bout, this market will resolve to “Volkanovski”. 
If Chan Sung Jung is declared the winner of this bout, this market will resolve to “Jung”.

If this fight is declared a draw, or if for any reason the match is not scored, postponed after April 9 or cancelled, this market will resolve 50-50.
",ufc-273-who-will-win-alexander-volkanovski-or-chan-sung-jung,True,True,,,13087.919996,0.005619,"[""80706175976256668343859034853354483247194433221125203785878821772765341194130"", ""52753169053811076350104556111698624156299416746001773731142631108581713329949""]",0xa76a790a27a962540cebda50871a5bec21449419d330a28a6e3eccdf71c1dedf,korea
242848,NHL: Will the Senators beat the Canadiens by more than 1.5 goals in their April 5 matchup (7 PM ET)?,"In the upcoming NHL game, scheduled for April 5:

If the Ottawa Senators win by over 1.5 goals, the market will resolve to “Yes”.

If the Montreal Canadiens lose by less than 1.5 goals or win, the market will resolve “No.” 

If the game is not completed by April 12, 2022 (11:59:59 PM ET), the market will resolve 50-50.",nhl-will-the-senators-beat-the-canadiens-by-more-than-1pt5-goals-in-their-april-5-matchup-7-pm-et,True,True,,,1149.958853,150.00004,"[""6482471004390883677565027356373410833953621638121143676936482887016270252689"", ""29003315631326724754731112406290717837759998262698306097595168087482543039939""]",0xb8bf5c103814ed6a85e7ee2e1766dd87e41919024a2ee6044ae13d99963c643f,nato
242915,Will Vladimir Putin become a defendant in the ICC (International Criminal Court) before 2023?,"Vladimir Putin, president of the Russian Federation, has been accused of war crimes throughout the Russian invasion of Ukraine. On February 28, 2022, the International Criminal Court (ICC) opened an investigation into the ""Situation in Ukraine"" (https://www.icc-cpi.int/Pages/item.aspx?name=20220228-prosecutor-statement-ukraine).

This market asks whether Vladimir Putin will become a defendant in a case prosecuted by the International Criminal Court (ICC) before January 1, 2023.

If Vladimir Puti",will-vladimir-putin-become-a-defendant-of-the-icc-before-2023,True,True,,,17021.085956,150.050013,"[""94185425212890194430272285727638854846987498895464657637276387912779765309736"", ""66101612623177824729522067735961758095960281584045259893992438408041079427333""]",0xf6542a933292bb68c39ec639b5540b266db6100cf46031689d451f028b975939,russia
242920,Will Ukraine qualify for the 2022 FIFA World Cup?,"The 2022 FIFA World Cup qualification is the qualifying process that will decide teams that will participate in the 2022 FIFA World Cup. The 2022 FIFA World Cup is scheduled to take place in Qatar from November 21, 2022 to December 18, 2022. 

This is a market on whether Ukraine's national soccer team will qualify for the 2022 FIFA World Cup. In order to do so, they must win the postponed ""Path A"" UEFA First Round semi-final with Scotland and the final with Wales, both scheduled for June 2022.

",will-ukraine-qualify-to-the-2022-fifa-world-cup,True,True,,,4766.880339,150.020046,"[""17370204029201440814519406128849005126453849734168373103817552004912207113686"", ""108808763439521009984303887336098010133678886143802819818687883463558137884712""]",0xc24801c20216f58e6ce9abb7c02fabe6b35dd3bb5dd8e7de88f39b588eac060f,ukraine
243022,NBA: Will the Warriors beat the Lakers by more than 12.5 points in their April 7 (10 PM ET) matchup?,"In the upcoming NBA game, scheduled for April 7:

If the Golden State Warriors win by over 12.5 points, the market will resolve to “Yes”.

If the Los Angeles Lakers lose by less than 12.5 points or win, the market will resolve “No.” 

If the game is not completed by April 14 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-warriors-beat-the-lakers-by-more-than-12pt5-points-in-their-april-7-10-pm-et-matchup,True,True,,,46883.510684,150.000132,"[""69615003957202827198212167500325838251462248329247204542964285855842039796002"", ""10689107979044627995900515246942362049664269981691458336967440066207236742172""]",0x9a8bca0651ccc041b8e7786d665a639df19102dc3a41778a83a3dba9ff193e1f,war
243053,"NBA: Who will win Warriors vs. Spurs, scheduled for April 9 (8:30 PM ET)?","In the upcoming NBA game, scheduled for April 9:

If the Golden State Warriors win, the market will resolve to “Warriors.” 

If the San Antonio Spurs win, the market will resolve to “Spurs.” 

If the game is not completed by April 16, 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-warriors-vs-spurs-scheduled-for-april-9-830-pm-et,True,True,,,1350.467277,150.000029,"[""62285491115827960971570035166069339662718944052677652377817530283169139280975"", ""895640637857582619997255932403922174271974246074520932822334313868344844748""]",0x325639d3ad7840249b6e267d443828f99ad7186df501815ca63ed1fa9a1f12d3,war
243057,NBA: Will the Warriors beat the Spurs by more than 6.5 points in their April 9 (8:30 PM ET) matchup?,"In the upcoming NBA game, scheduled for April 9:

If the Golden State Warriors win by over 6.5 points, the market will resolve to “Yes”.

If the San Antonio Spurs lose by less than 6.5 points or win, the market will resolve “No.” 

If the game is not completed by April 16 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-warriors-beat-the-spurs-by-more-than-6pt5-points-in-their-april-9-830-pm-et-matchup,True,True,,,33591.513016,150.000132,"[""12597897960954469368047870120003328412379982820803944083289686613038896979609"", ""8713362627617595001530995860225727237845413448674900291993639117960143934343""]",0x424763bcbed113c6f2d2f554faf83f003cbe65b4228b850c06c5035c109f7a0e,war
243066,NBA: Will the Warriors beat the Pelicans by more than 4.5 points in their April 10 (9:30 PM ET) matchup?,"In the upcoming NBA game, scheduled for April 10:

If the Golden State Warriors win by over 4.5 points, the market will resolve to “Yes”.

If the New Orleans Pelicans lose by less than 4.5 points or win, the market will resolve “No.” 

If the game is not completed by April 17 2022 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-warriors-beat-the-pelicans-by-more-than-4pt5-points-in-their-april-10-930-pm-et-matchup,True,True,,,16735.198434,150.000022,"[""44222754966411671046087150571568790645403824077986740797374062577701430667469"", ""101200622163722768991799791183639561293509485056382604109076140998881047904958""]",0xe3513fb3d4684004ae0fd5e9c237d16953d4245f1604bbc27a8c3fcb1fabe390,war
243095,"Will Pope Francis visit Ukraine by May 13, 2022?","Volodymyr Zelensky invited Pope Francis to visit Ukraine. Pope Francis, when later asked if he was considering a visit to Ukraine responded that ""Yes, it is on the table.""

This market will resolve to ""Yes"" if Pope Francis visits Ukraine between April 11, 2022 and May 13, 2022, 11:59:59 PM ET (inclusive). Otherwise, this market will resolve to ""No"".

For the purpose of this market, a ""visit"" is defined as Pope Francis physically entering the terrestrial or maritime territory of Ukraine. Whether ",will-pope-francis-visit-ukraine-by-may-13-2022,True,True,,,10194.126328,30.015027,"[""59175622320047962224513458238559509926141432050987857177456344741516284661561"", ""78384047556457584937609648293101986293108795632864742350472301604851702734381""]",0x3fb169120ead4265ef51ae1dc3d967f9e522b62705a962440fba5ae19f282caf,ukraine
243099,Will Nancy Pelosi visit Taiwan before June 2022?,"Nancy Pelosi, Member of the US House of Representatives from California and present Speaker of the House, announced her intentions in April 2022 to visit Taiwan (Republic of China). Before she could initiate her trip, she tested positive for asymptomatic COVID-19, and her trip was postponed.

Learning of this intended trip, Chinese Foreign Minister Wang Yi was quoted in response: “If Pelosi, a political leader of the United States, knowingly visits Taiwan, it would be a malicious provocation aga",will-nancy-pelosi-visit-taiwan-before-june-2022,True,True,,,6845.218689,200.020013,"[""89881902723154848488913717774335587413047603724866998390052779378416823962297"", ""18903965726507069547060809389920924448829358335770684513943972160981519837519""]",0x1f02c2b8e4f7dc5c8f2b7a479288b249c93f145bfecea3e05f21db68d7bb86bc,china
243101,"Will the USA ambassador be recalled or expelled from Russia before June 1, 2022?","This is a market on whether the United States ambassador to Russia will be withdrawn from Russia by the government of the United States or expelled from Russia by the government of Russia between April 11, 2022 and June 1, 2022, 12:00:00 AM ET. 

If the US ambassador to Russia is recalled from Russia by the government of the US, or expelled from Russia by the government of Russia, between April 11, 2022 and June 1, 2022, 12:00:00 AM ET this market will resolve to ""Yes"". Otherwise, this market wi",will-the-usa-ambassador-be-recalled-or-expelled-from-russia-before-june-1-2022,True,True,,,5263.88012,200.030022,"[""102818743276494865877486351201541971423562289017642366047426567962032397828824"", ""48195158111374727231788912055827484532911039142125248099763096361876762237458""]",0x8821a3185aad23ab3d7ad3d5b722a49c90b8428ed468692d7fc8995a2431a0cc,russia
243105,Will Russia's ambassador to any EU country be recalled or expelled before June 1?,"This is a market on whether Russia's ambassador to any European Union (EU) member state will be withdrawn from that EU member state by the Russian authorities or expelled from an EU member state by that state's authorities, between April 8, 2022, and June 1, 2022, 12:00:00 AM ET. 

If Russia's ambassador to any EU member state is recalled from that EU member state by the Russian authorities, or expelled from any EU member state by that state's authorities between April 8, 2022, and June 1, 2022,",will-russias-ambassador-to-any-eu-country-be-recalled-or-expelled-before-june-1,True,True,,,18772.545654,200.025033,"[""113739049748072789841507277429415944584584596402393633737123763047589183841344"", ""3074548728800248549955429320487077545113625470105872008404418658836591042492""]",0x96298ceee8ed23fcac099a1c1774c2564bb616f7964cb3e64cf8dd69bb0ffaf5,russia
243106,"Will an election for the Israeli Knesset occur before August 1, 2022?","Idit Silman, the whip for the ruling coalition in the Knesset, the Israeli Parliament, resigned suddenly in April 2022, breaking the coalition's majority.

This market will resolve to ""Yes"" if national elections for the 25th Knesset occur before July 31, 2022, 5:00:00 PM ET. Otherwise, this market will resolve to ""No"".

The primary resolution source for this market will be official information from the government of Israel (https://m.knesset.gov.il/en/mk/pages/elections.aspx), however other cred",will-an-election-for-the-israeli-knesset-occur-before-august-1-2022,True,True,,,15007.612339,89.045019,"[""100196910849586135535546591889640830963089450631878889422631310894740539803807"", ""40042547249976602685926784350733166365449550713969848339536270226823969846833""]",0x8ad90ace175cad237fff5354b4d14ddb72ae78afd0892759c7c5c4c304cc9d8b,israel
243192,Will Brian Kemp win the Republican nomination for the 2022 Georgia gubernatorial race?,"The election for the Governor of Georgia is scheduled to take place on November 8, 2022. Republican Brian Kemp is the incumbent Governor of Georgia, and has announced his intention to run for a second term in 2022. Whether he gets the opportunity to run as the Republican-nominated candidate for the 2022 Georgia gubernatorial race will be decided by the Republican primary election, scheduled to take place on May 24, 2022.

This is a market on whether Brian Kemp will win the Republican nomination ",will-brian-kemp-win-the-republican-nomination-for-the-2022-georgia-gubernatorial-race,True,True,,,7024.915195,668.438369,"[""38783266084176764975436184545127425816820699283959937864047174938451707127520"", ""35095388219702510348557056905131878838114878762683126385913094985959242609371""]",0xe62cafa1e4f1665cfb12151ed617802f053828229dd91cf17755941e554ba91e,nato
243193,Will David Perdue win the Republican nomination for the 2022 Georgia gubernatorial race?,"The election for the Governor of Georgia is scheduled to take place on November 8, 2022. Republican Brian Kemp is the incumbent Governor of Georgia, and has announced his intention to run for a second term in 2022. Whether he gets the opportunity to run as the Republican-nominated candidate for the 2022 Georgia gubernatorial race will be decided by the Republican primary election, scheduled to take place on May 24, 2022.

This is a market on whether David Perdue will win the Republican nominatio",will-david-perdue-win-the-republican-nomination-for-the-2022-georgia-gubernatorial-race,True,True,,,1563.898718,150.015082,"[""17855213124208569661312677598386336399221945480314440307211158457905943546630"", ""1590275020684616570569185808785036510093900053166924061995431685118347714237""]",0x1a1ae04a8eacc09196771cdb5851027bbfa05b1ecef9142b85527894c32cdba5,nato
243209,2022 NBA Playoffs: Will the Golden State Warriors win the Western Conference?,"The playoffs of the 2021-22 NBA season will begin on April 16 and will end at the conclusion of the 2022 NBA Finals. The playoffs follow a tournament format in a best-of-seven series. The Conference Finals playoff round determines the victors of both conferences. The winners then compete in the NBA Finals, which decides the 2021-22 champion. 

This market will resolve to ""Yes"" if the Golden State Warriors win the Western Conference Finals and qualify to the 2022 NBA Finals. Otherwise, this marke",2022-nba-playoffs-will-the-golden-state-warriors-win-the-western-conference,True,True,,,24459.23126,152.188083,"[""33959679457814742720409769106527741015562444414735104819127755645465814492161"", ""71487103464291635749945226093719783770128721213329806133080162862868559519953""]",0xa734e7ddb1b6247a6ee3799c53c7d97da18a702a87b4444392b0b214332605b5,war
243232,2022 NBA Finals: East or West?,"The NBA Finals is the annual championship series of the National Basketball Association (NBA). The Eastern and Western conference champions play a best-of-seven game series to determine which team will be the 2022 NBA champion. The team that wins the series is awarded the Larry O'Brien Championship Trophy.

Game 1 of the Finals will be on June 2, 2022. If deemed necessary, Game 7 is scheduled for June 19.

This market will resolve to ""East"" if the winning team belongs to the Eastern Conference, ",2022-nba-finals-east-or-west,True,True,,,11535.877675,0.025023,"[""47925109493556997193937092600579295222073361098794334228730912357582884088926"", ""19366798826757632992166643942145865530267001780970743307858059420735939014504""]",0x4e969542d6c38fa418c89ed8411b1524277b3b5cdbbb9f0e80eeb68ce5a1aaba,war
243234,Will Xi Jinping remain General Secretary of the CCP through 2022?,"This market will resolve to “Yes” if Xi Jinping remains the General Secretary of the Chinese Communist Party (CCP) without interruption from April 12, 2022, through January 1, 2023, 12:00:00 AM ET. Otherwise, this market will resolve to “No”.

The primary resolution source for this market will be official information released by the Government of the People's Republic of China (e.g. https://english.www.gov.cn/news, http://www.china-embassy.org/eng/, etc.); however, a consensus of credible report",will-xi-jinping-remain-general-secretary-of-the-ccp-through-2022,True,True,,,88855.772497,153.627302,"[""30393265706434962662176693100531359090750053044097162190973705817700245724050"", ""37895212499007995476785014663712490655339960228296925968311104378824721348558""]",0xf5146fc6a7cf91c4864f38c2c3874da9cb83119450047030448716ebf0dc8a93,china
243246,Will Volodymyr Zelenskyy be President of Ukraine on June 30?,"This market will resolve to “Yes” if Volodymyr Zelenskyy is President of Ukraine on June 30, 2022, 12:00:00 PM ET. Otherwise, this market will resolve to “No”.

If Volodymyr Zelenskyy announces intent to resign as President of Ukraine before June 30, 2022, 12:00:00 PM ET but remains in office on that time, this market will still resolve to ""Yes"".

The primary resolution source for this market will be the official website of Ukraine's President: https://www.president.gov.ua/en, checked on the res",will-volodymyr-zelenskyy-be-president-of-ukraine-on-june-30,True,True,,,2928.725276,150.025047,"[""34656307489936239187813730536040298027348320699177338111236764143042503770164"", ""48186548946759049311245752979678237662112478973825907814461945637897353181428""]",0x3f8deb26ec601c9768320b3264514b324f4111155474777881b5573daf59d5c9,ukraine
243277,"Will President Biden visit Ukraine by June 1, 2022?","In shows of strong support for Ukraine, many European leaders have visited Kyiv since the Russian retreat from the region surrounding the Ukrainian capital. The list of visiting leaders includes the EU Commission President Ursula von der Leyen, as well as the Presidents of Poland, Latvia, Lithuania, Estonia, and the Prime Minister of the United Kingdom. 

This market will resolve to ""Yes"" if the President of the United States Joseph Biden visits Ukraine between April 13, 2022, and June 1, 2022, ",will-president-biden-visit-ukraine-by-june-1-2022,True,True,,,9933.561094,179.061372,"[""50740592986301807374986144521568692295322194450182032886917690125995620123707"", ""112131797041164809055657099929742688517965689321101115462962103231687148752050""]",0x09376733cf7560d5f0d0ec8b03d3878f5fb4db604389605fa4a4e735645b03d2,russia
243279,Will Andy Warhol’s 'Shot Sage Blue Marilyn' sell at Christie's for $200 million or more?,"This is a market on the hammer price of Andy Warhol’s 'Shot Sage Blue Marilyn', scheduled to go up for auction at Christie’s Evening Sale of works from The Collection of Thomas and Doris Ammann, on May 9, 2022 (7 PM ET).

This market will resolve to “Yes” if the final hammer price at auction equals or exceeds $200 million, and “No” otherwise. 

Please note that the market's resolution is based on the final hammer price at the live auction, which does not include the buyer’s premium, fees, or tax",will-andy-warhols-shot-sage-blue-marilyn-sell-at-christies-for-200-million-or-more,True,True,,,11745.83616,150.040068,"[""20803599812993937954144697428352684408749227521686259976669182209275107363177"", ""30392820416172507299849742180320979636536574644522129084077419794660261929501""]",0x9d584c17b5688279ccb944c779496b884c67c572f7e1c2328793f67eec750433,war
243316,"NHL: Will the Leafs beat the Senators by more than 1.5 goals in their April 16, 7:00 PM ET matchup?","In the upcoming NHL game, scheduled for April 16, 7:00 PM ET:

If the Toronto Maple Leafs win by over 1.5 goals, the market will resolve to “Yes”.

If the Ottawa Senators lose by less than 1.5 goals or win, the market will resolve to “No”.

If the game is not completed by April 23 (11:59:59 PM ET), the market will resolve 50-50.",nhl-will-the-leafs-beat-the-senators-by-more-than-1pt5-goals-in-their-april-16-700-pm-et-matchup,True,True,,,695.498674,150.000021,"[""55684478679021343484367040684598023874276495596748921541840471731088326838114"", ""72111601075516141465942423766875198382988643357158844898909249284685280854893""]",0x062725b21f568d53fcfc95881d68cbe64adc5f2793b8a024eb2802f51e7309ac,nato
243345,"NBA: Who will win Warriors vs. Nuggets, scheduled for April 16, 8:30 PM ET?","In the upcoming NBA game, scheduled for April 16, 8:30 PM ET:

If the Golden State Warriors win, the market will resolve to “Warriors”.

If the Denver Nuggets win, the market will resolve to “Nuggets”.

If the game is not completed by April 23 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-warriors-vs-nuggets-scheduled-for-april-16-830-pm-et,True,True,,,767.725859,150.000024,"[""43989158197746473190524059343298409449536753062841745918279943894151197076060"", ""48404368179495657081992709468698521470437253851896435130157104948078493947987""]",0xf51a27ed935eb37e0a48fe203c0027bc7a2a5469c8f84f2bab456cf65ec63618,war
243349,"NBA: Will the Warriors beat the Nuggets by more than 6.5 points in their April 16, 8:30 PM ET matchup?","In the upcoming NBA game, scheduled for April 16, 8:30 PM ET:

If the Golden State Warriors win by over 6.5 points, the market will resolve to “Yes”.

If the Denver Nuggets lose by less than 6.5 points or win, the market will resolve to “No”.

If the game is not completed by April 23 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-warriors-beat-the-nuggets-by-more-than-6pt5-points-in-their-april-16-830-pm-et-matchup,True,True,,,6996.029155,150.000425,"[""54660996929723033464214784799884833060265398650848168023141352469504746579832"", ""12687334412628535606880037517199848967885770585558938423355574453450987833945""]",0x71450e361d04d69989d19347f156a8cb43efaa9de8b27dcec335eec44ec73e68,war
243397,"NBA: Who will win Warriors vs. Nuggets, scheduled for April 18, 10:00 PM ET?","In the upcoming NBA game, scheduled for April 18, 10:00 PM ET:

If the Golden State Warriors win, the market will resolve to “Warriors”.

If the Denver Nuggets win, the market will resolve to “Nuggets”.

If the game is not completed by April 25 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-warriors-vs-nuggets-scheduled-for-april-18-1000-pm-et,True,True,,,735.670086,150.000017,"[""62301574227948067535688175873224243826903689629304052677311149791026241167332"", ""32346700984522962040846721994571036356861683664719117906771762691231705433443""]",0xf47c6950dbc5f6eee96ee59dd823597ba31c1051a122e81fdeead77075d83cae,war
243400,"NBA: Will the Warriors beat the Nuggets by more than 6.5 points in their April 18, 10:00 PM ET matchup?","In the upcoming NBA game, scheduled for April 18, 10:00 PM ET:

If the Golden State Warriors win by over 6.5 points, the market will resolve to “Yes”.

If the Denver Nuggets lose by less than 6.5 points or win, the market will resolve to “No”.

If the game is not completed by April 25 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-warriors-beat-the-nuggets-by-more-than-6pt5-points-in-their-april-18-1000-pm-et-matchup,True,True,,,11306.592765,231.362356,"[""74805997052093684621276439593758982182337171870812683394765612815311782154292"", ""87055194490234876783164187948859677759730214710558405365996654487892169628634""]",0x87079d0234f49e9f934e81c1dad1d4cb6e4f5158d62ec2ca790e97459ba7d1ef,war
243454,"2022 NBA Playoffs, 1st Round: Who will win Warriors vs. Nuggets?","The 2022 NBA playoffs is the main postseason tournament of the 2021–22 season. All rounds are best-of-seven series; a series ends when one team wins four games, and that team advances to the next round. 

This is a market about the First Round of 2022 NBA Playoffs and will resolve to the team which advances to the Conference Semifinals, by winning four games of the series or by any other reason, as decided by the National Basketball Association. The first round of the playoffs began on April 16 ",2022-nba-playoffs-1st-round-who-will-win-warriors-vs-nuggets,True,True,,,3078.949463,150.030721,"[""58698876145489066295088920334166333495565076961974097412777067183972190750579"", ""40891952005654220289188143134506556632875655536841739559297003376424589385921""]",0xd2fefdaae4d279a83736867a752e9dcad1a0620d137305e317d40d6998aeec97,war
243484,"Will @Snowden tweet again by May 1, 2022?","This market will resolve to ""Yes"" if Edward Snowden's verified Twitter account (@Snowden) tweets at least once after April 18, 2022, and by May 1, 2022, (11:59:59 PM ET). Otherwise, this market will resolve to ""No"".

The resolution source for this market will be Edward Snowden's verified Twitter account: https://twitter.com/snowden.

Please note, only the @Snowden verified Twitter account counts for this market, regardless of the URL for this profile. If Edward Snowden tweets from another accoun",will-snowden-tweet-again-by-may-1-2022,True,True,,,3433.129024,150.030007,"[""101124037264194863600831624657015096633364835986891255060168481450937208468760"", ""52898969210658627335589741037428484949501958606604278379555772441102130532964""]",0xdb56d303dd4ee41d65357fee21f3d3881e7f16ef763bd225451fc8845ca4c643,war
243527,"NBA: Who will win Warriors vs. Nuggets, scheduled for April 21, 10:00 PM ET?","In the upcoming NBA game, scheduled for April 21, 10:00 PM ET:

If the Golden State Warriors win, the market will resolve to “Warriors”.

If the Denver Nuggets win, the market will resolve to “Nuggets”.

If the game is not completed by April 28 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-warriors-vs-nuggets-scheduled-for-april-21-1000-pm-et,True,True,,,16388.264615,75.000223,"[""77368435915253328946239084699238382286792715543613841632187526008728300988990"", ""18140112981734718745753384505196234685288703253588175073125073431395545469710""]",0xed6ae0658b2caa533fa24c2b5132efba69abab945a097a5ce1870a4b338a4924,war
